work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size
2022,SE,FT,Data_Engineer,99000,USD,99000,US,M
2022,SE,FT,Data_Engineer,160000,USD,160000,US,M
2022,SE,FT,Data_Engineer,110000,USD,110000,US,M
2022,SE,FT,Data_Scientist,185900,USD,185900,US,M
2022,SE,FT,Data_Scientist,129300,USD,129300,US,M
2022,SE,FT,Data_Engineer,170000,USD,170000,US,M
2022,SE,FT,Data_Engineer,130000,USD,130000,US,M
2022,SE,FT,Data_Analyst,150000,USD,150000,US,M
2022,SE,FT,Data_Analyst,95000,USD,95000,US,M
2022,SE,FT,Data_Architect,345600,USD,345600,US,M
2022,SE,FT,Data_Architect,230400,USD,230400,US,M
2022,SE,FT,Data_Engineer,145000,USD,145000,US,M
2022,SE,FT,Data_Engineer,115000,USD,115000,US,M
2022,SE,FT,Data_Analyst,175950,USD,175950,US,M
2022,SE,FT,Data_Analyst,130050,USD,130050,US,M
2022,SE,FT,Data_Engineer,205600,USD,205600,US,L
2022,SE,FT,Data_Engineer,105700,USD,105700,US,L
2022,SE,FT,Data_Analyst,236600,USD,236600,US,M
2022,SE,FT,Data_Analyst,89200,USD,89200,US,M
2022,SE,FT,Marketing_Data_Analyst,200000,USD,200000,GB,S
2022,SE,FT,Data_Science_Lead,165000,USD,165000,US,S
2022,SE,FT,Data_Engineer,185900,USD,185900,US,M
2022,SE,FT,Data_Engineer,129300,USD,129300,US,M
2022,SE,FT,Data_Analyst,169000,USD,169000,US,M
2022,SE,FT,Data_Analyst,110600,USD,110600,US,M
2022,SE,FT,Data_Engineer,225000,USD,225000,US,M
2022,SE,FT,Data_Engineer,184100,USD,184100,US,M
2022,SE,FT,Data_Scientist,185900,USD,185900,US,M
2022,SE,FT,Data_Scientist,129300,USD,129300,US,M
2022,SE,FT,Data_Scientist,225000,USD,225000,US,M
2022,SE,FT,Data_Scientist,156400,USD,156400,US,M
2022,SE,FT,Data_Scientist,185900,USD,185900,US,M
2022,SE,FT,Data_Scientist,129300,USD,129300,US,M
2022,SE,FT,Product_Data_Scientist,8000,USD,8000,SG,L
2022,SE,FT,Data_Scientist,155000,USD,155000,US,M
2022,SE,FT,Data_Scientist,38000,USD,38000,US,M
2022,SE,FT,Data_Scientist,155000,USD,155000,US,M
2022,SE,FT,Data_Scientist,38000,USD,38000,US,M
2022,SE,FT,Data_Scientist,153600,USD,153600,US,M
2022,SE,FT,Data_Scientist,106800,USD,106800,US,M
2022,SE,FT,Data_Scientist,185000,USD,185000,US,M
2022,SE,FT,Data_Scientist,50000,USD,50000,US,M
2022,SE,FT,Data_Engineer,185900,USD,185900,US,M
2022,SE,FT,Data_Engineer,129300,USD,129300,US,M
2022,SE,FT,Data_Scientist,155000,USD,155000,US,M
2022,SE,FT,Data_Scientist,38000,USD,38000,US,M
2022,SE,FT,Data_Scientist,168000,USD,168000,US,M
2022,SE,FT,Data_Scientist,130000,USD,130000,US,M
2022,SE,FT,Data_Scientist,123400,USD,123400,US,M
2022,SE,FT,Data_Scientist,88100,USD,88100,US,M
2022,SE,FT,Data_Scientist,120000,USD,120000,US,S
2022,SE,FT,Data_Scientist,55000,USD,55000,US,S
2022,SE,FT,Data_Scientist,185900,USD,185900,US,M
2022,SE,FT,Data_Scientist,129300,USD,129300,US,M
2022,SE,FT,Data_Engineer,191200,USD,191200,US,M
2022,SE,FT,Data_Engineer,130000,USD,130000,US,M
2022,SE,FT,Data_Analyst,169000,USD,169000,US,M
2022,SE,FT,Data_Analyst,110600,USD,110600,US,M
2022,SE,FT,Analytics_Engineer,150000,USD,150000,US,M
2022,SE,FT,Analytics_Engineer,120000,USD,120000,US,M
2022,SE,FT,Data_Science_Consultant,139000,USD,139000,US,M
2022,SE,FT,Data_Science_Consultant,122000,USD,122000,US,M
2022,SE,FT,Data_Scientist,185900,USD,185900,US,M
2022,SE,FT,Data_Scientist,129300,USD,129300,US,M
2022,SE,FT,Data_Analyst,139600,USD,139600,US,M
2022,SE,FT,Data_Analyst,85700,USD,85700,US,M
2022,SE,FT,Data_Engineer,185000,USD,185000,US,M
2022,SE,FT,Data_Engineer,50000,USD,50000,US,M
2022,SE,FT,Data_Engineer,185900,USD,185900,US,M
2022,SE,FT,Data_Engineer,129300,USD,129300,US,M
2022,SE,FT,Data_Scientist,225000,USD,225000,US,M
2022,SE,FT,Data_Scientist,156400,USD,156400,US,M
2022,SE,FT,Data_Scientist,200000,USD,200000,US,M
2022,SE,FT,Data_Scientist,175000,USD,175000,US,M
2022,SE,FT,Data_Engineer,185900,USD,185900,US,M
2022,SE,FT,Data_Engineer,129300,USD,129300,US,M
2022,SE,FT,Data_Analyst,115000,USD,115000,US,M
2022,SE,FT,Data_Analyst,95000,USD,95000,US,M
2022,SE,FT,Data_Architect,225000,USD,225000,US,M
2022,SE,FT,Data_Architect,66000,USD,66000,US,M
2022,SE,FT,Data_Scientist,185000,USD,185000,US,M
2022,SE,FT,Data_Scientist,50000,USD,50000,US,M
2022,SE,FT,Data_Scientist,45000,EUR,47280,ES,M
2022,SE,FT,Data_Scientist,36000,EUR,37824,ES,M
2022,SE,FT,Big_Data_Engineer,210000,CAD,161311,CA,M
2022,SE,FT,Principal_Data_Architect,3000000,INR,38154,IN,L
2022,SE,FT,Data_Engineer,70000,EUR,73546,PT,M
2022,SE,FT,Data_Engineer,40000,EUR,42026,PT,M
2022,SE,FT,Data_Engineer,170000,USD,170000,US,M
2022,SE,FT,Data_Engineer,150000,USD,150000,US,M
2022,SE,FT,Data_Architect,180000,USD,180000,US,M
2022,SE,FT,Data_Architect,160000,USD,160000,US,M
2022,SE,FT,Machine_Learning_Manager,200000,USD,200000,US,M
2022,SE,FT,Machine_Learning_Manager,150000,USD,150000,US,M
2022,SE,FT,Data_Engineer,188700,USD,188700,US,M
2022,SE,FT,Data_Engineer,160395,USD,160395,US,M
2022,SE,FT,Data_Analyst,115934,USD,115934,US,M
2022,SE,FT,Data_Analyst,81666,USD,81666,US,M
2022,SE,FT,Data_Engineer,300000,USD,300000,US,M
2022,SE,FT,Data_Engineer,225000,USD,225000,US,M
2022,SE,FT,Data_Scientist,198440,USD,198440,US,M
2022,SE,FT,Data_Scientist,144000,USD,144000,US,M
2022,SE,FT,Applied_Scientist,191475,USD,191475,US,M
2022,SE,FT,Applied_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Analyst,48000,EUR,50432,ES,M
2022,SE,FT,Data_Analyst,35000,EUR,36773,ES,M
2022,SE,FT,Lead_Data_Scientist,156868,USD,156868,US,L
2022,SE,FT,BI_Analyst,200000,USD,200000,NG,S
2022,SE,FT,Data_Scientist,198440,USD,198440,US,L
2022,SE,FT,Data_Scientist,144000,USD,144000,US,L
2022,SE,FT,Lead_Machine_Learning_Engineer,66000,EUR,69344,PT,L
2022,SE,CT,Data_Analyst,90000,USD,90000,US,M
2022,SE,FT,Data_Engineer,200000,USD,200000,US,M
2022,SE,FT,Data_Engineer,180000,USD,180000,US,M
2022,SE,FT,Machine_Learning_Engineer,210000,USD,210000,US,M
2022,SE,FT,Machine_Learning_Engineer,180000,USD,180000,US,M
2022,SE,FT,Data_Engineer,165000,USD,165000,US,M
2022,SE,FT,Data_Engineer,132000,USD,132000,US,M
2022,SE,FT,Analytics_Engineer,130000,USD,130000,US,M
2022,SE,FT,Analytics_Engineer,110000,USD,110000,US,M
2022,SE,FT,Data_Engineer,178800,USD,178800,US,L
2022,SE,FT,Data_Engineer,132100,USD,132100,US,L
2022,SE,FT,Machine_Learning_Engineer,140000,USD,140000,CA,M
2022,SE,FT,Machine_Learning_Engineer,110000,USD,110000,CA,M
2022,SE,FT,Data_Engineer,160000,USD,160000,US,M
2022,SE,FT,Data_Engineer,85000,USD,85000,US,M
2022,SE,FT,ETL_Developer,250000,USD,250000,US,M
2022,SE,FT,ETL_Developer,63000,USD,63000,US,M
2022,SE,FT,Data_Engineer,200000,USD,200000,US,M
2022,SE,FT,Data_Engineer,145000,USD,145000,US,M
2022,SE,FT,Data_Engineer,229998,USD,229998,US,L
2022,SE,FT,Data_Engineer,154545,USD,154545,US,L
2022,SE,FT,Data_Scientist,215000,USD,215000,US,L
2022,SE,FT,Data_Scientist,159000,USD,159000,US,L
2022,SE,FT,Data_Engineer,229998,USD,229998,US,L
2022,SE,FT,Data_Engineer,154545,USD,154545,US,L
2022,SE,FT,Data_Scientist_Lead,183000,USD,183000,US,L
2022,SE,FT,Data_Analyst,99750,USD,99750,US,M
2022,SE,FT,Data_Analyst,68400,USD,68400,US,M
2022,SE,FT,Data_Scientist,236900,USD,236900,US,L
2022,SE,FT,Data_Scientist,159200,USD,159200,US,L
2022,SE,FT,Data_Science_Manager,243225,USD,243225,US,M
2022,SE,FT,Data_Science_Manager,179775,USD,179775,US,M
2022,SE,FT,Data_Engineer,175000,USD,175000,US,M
2022,SE,FT,Data_Engineer,150000,USD,150000,US,M
2022,SE,FT,Machine_Learning_Engineer,210000,USD,210000,US,M
2022,SE,FT,Machine_Learning_Engineer,180000,USD,180000,US,M
2022,SE,FT,Data_Scientist,148000,USD,148000,US,M
2022,SE,FT,Data_Scientist,128000,USD,128000,US,M
2022,SE,FT,Data_Architect,190000,USD,190000,US,M
2022,SE,FT,Data_Architect,135000,USD,135000,US,M
2022,SE,FT,Analytics_Engineer,130000,USD,130000,US,M
2022,SE,FT,Analytics_Engineer,110000,USD,110000,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Engineer,160000,USD,160000,US,M
2022,SE,FT,Data_Engineer,85000,USD,85000,US,M
2022,SE,FT,Data_Scientist,218000,USD,218000,US,M
2022,SE,FT,Data_Scientist,145300,USD,145300,US,M
2022,SE,FT,ML_Engineer,195400,USD,195400,US,L
2022,SE,FT,ML_Engineer,131300,USD,131300,US,L
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,207000,USD,207000,US,M
2022,SE,FT,Data_Scientist,153000,USD,153000,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Analyst,110000,USD,110000,US,M
2022,SE,FT,Data_Analyst,99000,USD,99000,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Machine_Learning_Engineer,200000,USD,200000,PR,M
2022,SE,FT,Machine_Learning_Engineer,135000,USD,135000,PR,M
2022,SE,FT,Data_Scientist,207000,USD,207000,US,M
2022,SE,FT,Data_Scientist,153000,USD,153000,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Engineer,195700,USD,195700,US,M
2022,SE,FT,Data_Engineer,130500,USD,130500,US,M
2022,SE,FT,ML_Engineer,130000,USD,130000,US,M
2022,SE,FT,ML_Engineer,84000,USD,84000,US,M
2022,SE,FT,Data_Engineer,141300,USD,141300,US,M
2022,SE,FT,Data_Engineer,102100,USD,102100,US,M
2022,SE,FT,Data_Analyst,48000,EUR,50432,ES,M
2022,SE,FT,Data_Analyst,35000,EUR,36773,ES,M
2022,SE,FT,Data_Analyst,144000,USD,144000,US,M
2022,SE,FT,Data_Analyst,113000,USD,113000,US,M
2022,SE,FT,Data_Architect,195400,USD,195400,US,L
2022,SE,FT,Data_Architect,131300,USD,131300,US,L
2022,SE,FT,Machine_Learning_Engineer,195400,USD,195400,US,L
2022,SE,FT,Machine_Learning_Engineer,131300,USD,131300,US,L
2022,SE,FT,Data_Architect,195400,USD,195400,US,L
2022,SE,FT,Data_Architect,131300,USD,131300,US,L
2022,SE,FT,Data_Architect,190000,USD,190000,US,M
2022,SE,FT,Data_Architect,135000,USD,135000,US,M
2022,SE,FT,Data_Engineer,135000,USD,135000,US,M
2022,SE,FT,Data_Engineer,80000,USD,80000,US,M
2022,SE,FT,Data_Engineer,160000,USD,160000,US,M
2022,SE,FT,Data_Engineer,85000,USD,85000,US,M
2022,SE,FT,Data_Engineer,178800,USD,178800,US,L
2022,SE,FT,Data_Engineer,132100,USD,132100,US,L
2022,SE,FT,Machine_Learning_Engineer,60000,EUR,63040,FI,S
2022,SE,FT,Data_Engineer,140000,USD,140000,US,M
2022,SE,FT,Data_Engineer,105000,USD,105000,US,M
2022,SE,FT,Analytics_Engineer,190000,USD,190000,US,M
2022,SE,FT,Analytics_Engineer,140000,USD,140000,US,M
2022,SE,FT,Data_Scientist,180000,USD,180000,US,L
2022,SE,FT,Data_Scientist,165000,USD,165000,US,L
2022,SE,FT,Applied_Machine_Learning_Scientist,108000,USD,108000,US,L
2022,SE,FT,Data_Architect,190000,USD,190000,US,M
2022,SE,FT,Data_Architect,135000,USD,135000,US,M
2022,SE,FT,Data_Scientist,179400,USD,179400,US,M
2022,SE,FT,Data_Scientist,154000,USD,154000,US,M
2022,SE,FT,Machine_Learning_Scientist,193900,USD,193900,US,M
2022,SE,FT,Machine_Learning_Scientist,129300,USD,129300,US,M
2022,SE,FT,Analytics_Engineer,122500,USD,122500,US,M
2022,SE,FT,Analytics_Engineer,100000,USD,100000,US,M
2022,SE,FT,Data_Engineer,193000,USD,193000,US,M
2022,SE,FT,Data_Scientist,136994,USD,136994,US,M
2022,SE,FT,Data_Scientist,101570,USD,101570,US,M
2022,SE,FT,ETL_Developer,250000,USD,250000,US,M
2022,SE,FT,ETL_Developer,63000,USD,63000,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Director_of_Data_Science,55000,EUR,57786,FR,L
2022,SE,FT,Data_Scientist,172000,USD,172000,US,M
2022,SE,FT,Data_Scientist,140000,USD,140000,US,M
2022,SE,FT,Data_Engineer,215000,USD,215000,US,M
2022,SE,FT,Data_Engineer,164000,USD,164000,US,M
2022,SE,FT,Data_Engineer,300000,USD,300000,US,M
2022,SE,FT,Data_Engineer,130000,USD,130000,US,M
2022,SE,FT,Data_Engineer,250000,USD,250000,US,M
2022,SE,FT,Data_Engineer,63000,USD,63000,US,M
2022,SE,FT,Data_Engineer,180000,USD,180000,US,M
2022,SE,FT,Data_Engineer,150000,USD,150000,US,M
2022,SE,FT,Data_Engineer,250000,USD,250000,US,M
2022,SE,FT,Data_Engineer,63000,USD,63000,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Applied_Scientist,212800,USD,212800,US,M
2022,SE,FT,Applied_Scientist,142800,USD,142800,US,M
2022,SE,FT,Data_Scientist,151800,USD,151800,US,M
2022,SE,FT,Data_Scientist,130240,USD,130240,US,M
2022,SE,FT,Analytics_Engineer,165000,USD,165000,US,M
2022,SE,FT,Analytics_Engineer,140250,USD,140250,US,M
2022,SE,FT,Data_Engineer,135000,USD,135000,US,M
2022,SE,FT,Data_Engineer,115000,USD,115000,US,M
2022,SE,FT,Data_Scientist,179400,USD,179400,US,M
2022,SE,FT,Data_Scientist,154000,USD,154000,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Analytics_Engineer,83376,GBP,102663,GB,M
2022,SE,FT,Analytics_Engineer,65004,GBP,80041,GB,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Engineer,84958,GBP,104611,GB,M
2022,SE,FT,Data_Engineer,66822,GBP,82280,GB,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Analyst,115000,USD,115000,US,L
2022,SE,FT,Data_Operations_Analyst,81000,USD,81000,US,M
2022,SE,FT,Data_Operations_Analyst,66000,USD,66000,US,M
2022,SE,FT,Data_Scientist,204100,USD,204100,US,M
2022,SE,FT,Data_Scientist,136100,USD,136100,US,M
2022,SE,FT,Analytics_Engineer,250000,USD,250000,US,M
2022,SE,FT,Analytics_Engineer,63000,USD,63000,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Scientist,191475,USD,191475,US,M
2022,SE,FT,Data_Scientist,141525,USD,141525,US,M
2022,SE,FT,Data_Specialist,95000,USD,95000,US,M
2022,SE,FT,Data_Specialist,70000,USD,70000,US,M
2022,SE,FT,Data_Scientist,170000,USD,170000,US,M
2022,SE,FT,Data_Scientist,130000,USD,130000,US,M
2022,SE,FT,Data_Scientist,175000,USD,175000,US,M
2022,SE,FT,Data_Scientist,140000,USD,140000,US,M
2022,SE,FT,Lead_Data_Scientist,28500,EUR,29944,PT,S
2022,SE,FT,Analytics_Engineer,250000,USD,250000,US,M
2022,SE,FT,Analytics_Engineer,63000,USD,63000,US,M
2022,SE,FT,Data_Scientist,160000,USD,160000,US,L
2022,SE,FT,Data_Scientist,119300,USD,119300,US,L
2022,SE,FT,Data_Engineer,105000,USD,105000,US,M
2022,SE,FT,Data_Engineer,90000,USD,90000,US,M
2022,SE,FT,ETL_Developer,146200,USD,146200,US,M
2022,SE,FT,ETL_Developer,124270,USD,124270,US,M
2022,SE,FT,Data_Engineer,185800,USD,185800,CA,M
2022,SE,FT,Data_Engineer,137400,USD,137400,CA,M
2022,SE,FT,Analytics_Engineer,245000,USD,245000,US,M
2022,SE,FT,Analytics_Engineer,180000,USD,180000,US,M
2022,SE,FT,Analytics_Engineer,203500,USD,203500,US,M
2022,SE,FT,Analytics_Engineer,152000,USD,152000,US,M
2022,SE,FT,Data_Engineer,250000,USD,250000,US,M
2022,SE,FT,Data_Engineer,63000,USD,63000,US,M
2022,SE,FT,Machine_Learning_Infrastructure_Engineer,186000,USD,186000,US,M
2022,SE,FT,Machine_Learning_Infrastructure_Engineer,148800,USD,148800,US,M
2022,SE,FT,Lead_Machine_Learning_Engineer,7500000,INR,95386,IN,L
2022,SE,FT,Data_Scientist,203500,USD,203500,US,M
2022,SE,FT,Data_Scientist,152000,USD,152000,US,M
2022,SE,FT,Machine_Learning_Engineer,176000,USD,186000,US,M
2022,SE,FT,Machine_Learning_Engineer,158800,USD,148800,US,M
2022,SE,FT,Machine_Learning_Engineer,186000,USD,186000,US,M
2022,SE,FT,Machine_Learning_Engineer,148800,USD,148800,US,M
2022,SE,FT,Data_Scientist,170000,USD,170000,US,M
2022,SE,FT,Data_Scientist,120000,USD,120000,US,M
2022,SE,FT,Data_Analyst,216200,USD,216200,US,M
2022,SE,FT,Data_Analyst,144100,USD,144100,US,M
2022,SE,FT,ETL_Developer,250000,USD,250000,US,M
2022,SE,FT,ETL_Developer,63000,USD,63000,US,M
2022,SE,FT,Data_Engineer,135000,USD,135000,US,M
2022,SE,FT,Data_Engineer,85000,USD,85000,US,M
2022,SE,FT,Machine_Learning_Engineer,135000,USD,135000,US,M
2022,SE,FT,Machine_Learning_Engineer,85000,USD,85000,US,M
2022,SE,FT,Data_Science_Manager,206000,USD,206000,US,M
2022,SE,FT,Data_Science_Manager,175100,USD,175100,US,M
2022,SE,FT,Machine_Learning_Engineer,189650,USD,189650,US,M
2022,SE,FT,Machine_Learning_Engineer,164996,USD,164996,US,M
2022,SE,FT,Data_Architect,149040,USD,149040,US,M
2022,SE,FT,Data_Architect,113900,USD,113900,US,M
2022,SE,FT,Data_Engineer,154000,USD,154000,US,M
2022,SE,FT,Data_Engineer,126000,USD,126000,US,M
2022,SE,FT,Machine_Learning_Engineer,200000,USD,200000,US,L
2022,SE,FT,Machine_Learning_Engineer,150000,USD,150000,US,L
2022,SE,FT,Data_Engineer,195700,USD,195700,US,M
2022,SE,FT,Data_Engineer,130500,USD,130500,US,M
2022,SE,FT,Analytics_Engineer,170000,USD,170000,US,M
2022,SE,FT,Analytics_Engineer,135000,USD,135000,US,M
2022,SE,FT,Data_Analyst,117000,USD,117000,US,M
2022,SE,FT,Data_Analyst,99450,USD,99450,US,M
2022,SE,FT,Data_Engineer,200000,USD,200000,PR,M
2022,SE,FT,Data_Engineer,135000,USD,135000,PR,M
2022,SE,FT,Machine_Learning_Engineer,193900,USD,193900,US,M
2022,SE,FT,Machine_Learning_Engineer,129300,USD,129300,US,M
2022,SE,FT,Data_Analyst,70000,GBP,86193,GB,M
2022,SE,FT,Data_Analyst,50000,GBP,61566,GB,M
2022,SE,FT,Data_Analyst,175000,USD,175000,US,M
2022,SE,FT,Data_Analyst,130000,USD,130000,US,M
2022,SE,FT,Data_Engineer,188100,USD,188100,US,M
2022,SE,FT,Data_Engineer,139860,USD,139860,US,M
2022,SE,FT,Machine_Learning_Engineer,248700,USD,248700,US,M
2022,SE,FT,Machine_Learning_Engineer,167100,USD,167100,US,M
2022,SE,FT,Data_Scientist,123400,USD,123400,US,M
2022,SE,FT,Data_Scientist,88100,USD,88100,US,M
2022,SE,FT,Data_Scientist,245000,USD,245000,US,M
2022,SE,FT,Data_Scientist,205000,USD,205000,US,M
2022,SE,FT,Data_Engineer,141300,USD,141300,US,M
2022,SE,FT,Data_Engineer,102100,USD,102100,US,M
2022,SE,FT,Data_Architect,141300,USD,141300,US,M
2022,SE,FT,Data_Architect,102100,USD,102100,US,M
2022,SE,FT,Data_Architect,250000,USD,250000,US,M
2022,SE,FT,Data_Architect,63000,USD,63000,US,M
2022,SE,FT,Data_Science_Manager,189500,USD,189500,US,L
2022,SE,FT,Data_Science_Manager,140100,USD,140100,US,L
2022,SE,FT,Data_Engineer,177600,USD,177600,US,L
2022,SE,FT,Data_Engineer,131300,USD,131300,US,L
2022,SE,FT,Data_Engineer,250000,USD,250000,US,M
2022,SE,FT,Data_Engineer,63000,USD,63000,US,M
2022,SE,FT,Machine_Learning_Engineer,202900,USD,202900,US,L
2022,SE,FT,Machine_Learning_Engineer,131300,USD,131300,US,L
2022,SE,FT,Data_Engineer,145000,USD,145000,US,M
2022,SE,FT,Data_Engineer,115000,USD,115000,US,M
2022,SE,FT,Data_Scientist,180000,USD,180000,US,L
2022,SE,FT,Data_Scientist,140000,USD,140000,US,L
2022,SE,FT,Machine_Learning_Scientist,216000,USD,216000,US,M
2022,SE,FT,Machine_Learning_Scientist,144000,USD,144000,US,M
2022,SE,FT,Analytics_Engineer,48000,USD,48000,US,S
2022,SE,FT,Data_Engineer,210000,USD,210000,US,M
2022,SE,FT,Data_Engineer,100000,USD,100000,US,M
2022,SE,FT,Applied_Machine_Learning_Scientist,73400,EUR,77119,GB,L
2022,SE,FT,Data_Engineer,206699,USD,206699,US,M
2022,SE,FT,Data_Engineer,99100,USD,99100,US,M
2022,SE,FT,Data_Engineer,250000,USD,250000,US,M
2022,SE,FT,Data_Engineer,63000,USD,63000,US,M
2022,SE,FT,Data_Architect,250000,USD,250000,US,M
2022,SE,FT,Data_Architect,63000,USD,63000,US,M
2022,SE,FT,Data_Engineer,250000,USD,250000,US,M
2022,SE,FT,Data_Engineer,63000,USD,63000,US,M
2022,SE,FT,Data_Engineer,100000,USD,100000,US,L
2022,SE,FT,Data_Engineer,80000,USD,80000,US,L
2022,SE,FT,Data_Scientist,160000,USD,160000,US,L
2022,SE,FT,Data_Scientist,100000,USD,100000,US,L
2022,SE,FT,Data_Specialist,221300,USD,221300,US,L
2022,SE,FT,Data_Specialist,148700,USD,148700,US,L
2022,SE,FT,Data_Science_Manager,249260,USD,249260,US,M
2022,SE,FT,Data_Science_Manager,185400,USD,185400,US,M
2022,SE,FT,Data_Engineer,170000,USD,170000,US,M
2022,SE,FT,Data_Engineer,130000,USD,130000,US,M
2022,SE,FT,Data_Analyst,128875,USD,128875,US,M
2022,SE,FT,Data_Analyst,93700,USD,93700,US,M
2022,SE,FT,Machine_Learning_Engineer,180000,USD,180000,US,M
2022,SE,FT,Machine_Learning_Engineer,100000,USD,100000,US,M
2022,SE,FT,Data_Analyst,136260,USD,136260,US,M
2022,SE,FT,Data_Analyst,109280,USD,109280,US,M
2022,SE,FT,Data_Scientist,160000,USD,160000,US,L
2022,SE,FT,Data_Scientist,92000,USD,92000,US,L
2022,SE,FT,Data_Engineer,200000,USD,200000,US,M
2022,SE,FT,Data_Engineer,160000,USD,160000,US,M
2022,SE,FT,Data_Analyst,117000,USD,117000,US,M
2022,SE,FT,Data_Analyst,99450,USD,99450,US,M
2022,SE,FT,Data_Scientist,160000,USD,160000,US,L
2022,SE,FT,Data_Scientist,119300,USD,119300,US,L
2022,SE,FT,Business_Data_Analyst,100000,USD,100000,US,L
2022,SE,FT,Data_Engineer,210000,USD,210000,US,M
2022,SE,FT,Data_Engineer,100000,USD,100000,US,M
2022,SE,FT,Data_Analyst,150075,USD,150075,US,M
2022,SE,FT,Data_Analyst,110925,USD,110925,US,M
2022,SE,FT,Data_Scientist,160000,USD,160000,US,L
2022,SE,FT,Data_Scientist,92000,USD,92000,US,L
2022,SE,FT,Machine_Learning_Engineer,202900,USD,202900,US,L
2022,SE,FT,Machine_Learning_Engineer,131300,USD,131300,US,L
2022,SE,FT,Data_Engineer,175000,USD,175000,US,M
2022,SE,FT,Data_Engineer,135000,USD,135000,US,M
2022,SE,FT,Data_Science_Manager,193000,AUD,133766,AU,L
2022,SE,FT,Data_Scientist,186000,USD,186000,US,M
2022,SE,FT,Data_Scientist,148800,USD,148800,US,M
2022,SE,FT,Data_Analyst,112900,USD,112900,US,M
2022,SE,FT,Data_Analyst,90320,USD,90320,US,M
2022,SE,FT,ML_Engineer,240000,USD,240000,US,M
2022,SE,FT,ML_Engineer,160000,USD,160000,US,M
2022,SE,FT,Data_Science_Manager,300000,USD,300000,US,M
2022,SE,FT,Data_Science_Manager,200000,USD,200000,US,M
2022,SE,FT,Data_Analyst,112900,USD,112900,US,M
2022,SE,FT,Data_Analyst,90320,USD,90320,US,M
2022,SE,FT,Data_Analytics_Manager,145000,USD,145000,US,M
2022,SE,FT,Data_Analytics_Manager,105400,USD,105400,US,M
2022,SE,FT,Data_Scientist,215300,USD,215300,US,L
2022,SE,FT,Data_Scientist,158200,USD,158200,US,L
2022,SE,FT,Data_Engineer,209100,USD,209100,US,L
2022,SE,FT,Data_Engineer,154600,USD,154600,US,L
2022,SE,FT,Data_Analyst,115934,USD,115934,US,M
2022,SE,FT,Data_Analyst,81666,USD,81666,US,M
2022,SE,FT,Data_Engineer,175000,USD,175000,US,M
